target_cooler_condition,target_valve_condition,target_internal_pump_leakage,target_hydraulic_accumulator,ID_stable_flag,feature_ps1_mean,feature_ps1_std,feature_ps1_min,feature_ps1_max,feature_ps2_mean,feature_ps2_std,feature_ps2_min,feature_ps2_max,feature_fs1_mean,feature_fs1_std,feature_fs1_min,feature_fs1_max,feature_ts1_mean,feature_ts1_std,feature_ts1_min,feature_ts1_max,feature_vs1_mean,feature_vs1_std,feature_vs1_min,feature_vs1_max,feature_eps1_mean,feature_eps1_std,feature_eps1_min,feature_eps1_max,intermediate_ps3_mean,intermediate_ps3_std,intermediate_ps3_min,intermediate_ps3_max,intermediate_ps4_mean,intermediate_ps4_std,intermediate_ps4_min,intermediate_ps4_max,intermediate_ps5_mean,intermediate_ps5_std,intermediate_ps5_min,intermediate_ps5_max,intermediate_ps6_mean,intermediate_ps6_std,intermediate_ps6_min,intermediate_ps6_max,intermediate_fs2_mean,intermediate_fs2_std,intermediate_fs2_min,intermediate_fs2_max,intermediate_ts2_mean,intermediate_ts2_std,intermediate_ts2_min,intermediate_ts2_max,intermediate_ts3_mean,intermediate_ts3_std,intermediate_ts3_min,intermediate_ts3_max,intermediate_ts4_mean,intermediate_ts4_std,intermediate_ts4_min,intermediate_ts4_max,intermediate_ce_mean,intermediate_ce_std,intermediate_ce_min,intermediate_ce_max,intermediate_cp_mean,intermediate_cp_std,intermediate_cp_min,intermediate_cp_max,intermediate_se_mean,intermediate_se_std,intermediate_se_min,intermediate_se_max,ID_cycle
20,100,1,130,0,161.80946,19.193293,142.81,190.76,85.73786,57.409904,0.0,166.91,5.326022,3.8019037,0.0,20.479,45.6014,0.14710079,45.367,45.883,0.63753325,0.031565532,0.584,0.685,2511.8433,255.43428,2263.8,2903.8,2.0287495,0.15887366,1.773,3.992,0.0,0.0,0.0,0.0,9.061595,0.021462696,9.017,9.116,8.983808,0.021296738,8.936,9.034,9.662264,0.012562452,9.629,9.702,50.696228,0.044367645,50.629,50.777,47.905598,0.056603003,47.836,48.02,41.28633,0.038010918,41.23,41.355,27.559668,0.20722769,27.147,27.965,1.7244335,0.018095454,1.697,1.766,67.66413,3.863836,54.099,78.569,1016
20,100,1,130,0,161.79878,19.173523,142.83,190.73,85.666595,57.44125,0.0,166.34,5.3394737,3.8214037,0.0,20.479,45.583763,0.14474225,45.328,45.801,0.6318667,0.03435669,0.59,0.689,2510.259,254.59294,2262.8,2897.8,2.0329063,0.16731623,1.828,4.164,0.0,0.0,0.0,0.0,9.063129,0.021192092,9.019,9.111,8.98465,0.020957857,8.936,9.035,9.664914,0.011469047,9.635,9.701,50.689335,0.03813537,50.621,50.738,47.900967,0.06341973,47.832,48.031,41.324665,0.02873146,41.246,41.355,27.3666,0.29834732,27.062,28.151,1.7124999,0.02152944,1.69,1.762,67.77493,3.901813,54.296,78.838,1017
20,100,1,130,0,161.80983,19.17529,142.83,190.81,85.6686,57.429024,0.0,166.45,5.323125,3.7926362,0.0,20.479,45.57223,0.15534106,45.309,45.789,0.6328666,0.028325172,0.592,0.689,2511.034,254.97813,2263.8,2901.6,2.0553653,0.15446009,1.812,4.094,0.0,0.0,0.0,0.0,9.067383,0.021739246,9.013,9.116,8.988324,0.021071017,8.939,9.035,9.66841,0.012622854,9.637,9.703,50.667736,0.03616881,50.605,50.723,47.9244,0.055470612,47.836,48.023,41.2926,0.03688895,41.246,41.344,27.567434,0.29047495,27.114,28.094,1.7255001,0.021102516,1.694,1.765,67.737206,3.9028363,54.055,78.743,1018
20,100,1,130,0,161.82857,19.181093,142.66,190.72,85.72374,57.402164,0.0,166.45,5.310024,3.7883813,0.0,20.479,45.55581,0.1701938,45.297,45.793,0.634,0.033104885,0.587,0.696,2513.5625,255.20839,2264.0,2905.4,2.0527904,0.15209079,1.812,4.102,0.0,0.0,0.0,0.0,9.070161,0.022461183,9.021,9.122,8.991274,0.021993753,8.943,9.045,9.669924,0.012692658,9.637,9.701,50.663567,0.03636087,50.59,50.727,47.88296,0.07433613,47.773,48.023,41.26577,0.023377905,41.238,41.344,27.444569,0.3170935,26.8,28.002,1.725,0.021385355,1.684,1.764,67.62592,3.9094238,54.04,78.697,1019
20,100,1,130,0,161.82982,19.165968,142.57,190.73,85.72621,57.411884,0.0,166.63,5.331406,3.8028142,0.0,20.479,45.531693,0.14913557,45.285,45.742,0.62883335,0.033662137,0.589,0.691,2515.3806,255.1263,2266.0,2904.0,2.050641,0.16316515,1.812,4.055,0.0,0.0,0.0,0.0,9.072905,0.021976313,9.023,9.12,8.992788,0.02147287,8.946,9.042,9.671305,0.012174734,9.639,9.702,50.639,0.026443278,50.562,50.699,47.83043,0.03955175,47.773,47.93,41.225735,0.041195467,41.164,41.273,27.478199,0.24459502,27.156,27.993,1.7195334,0.017358443,1.693,1.762,67.619965,3.8903224,54.364,78.797,1020
20,100,1,130,0,161.81001,19.177443,142.88,190.72,85.67451,57.44284,0.0,166.44,5.3174825,3.7866647,0.0,20.479,45.541176,0.16926193,45.289,45.789,0.6275333,0.03434311,0.586,0.684,2514.764,255.98438,2266.0,2903.8,2.060832,0.14999343,1.844,3.781,0.0,0.0,0.0,0.0,9.074268,0.021662818,9.028,9.125,8.995244,0.021070413,8.95,9.045,9.67469,0.012524821,9.639,9.714,50.635944,0.024727304,50.562,50.684,47.83287,0.03643985,47.773,47.926,41.202766,0.03805147,41.168,41.277,27.681366,0.2520591,27.222,28.146,1.7276999,0.017035536,1.699,1.762,67.59903,3.898514,54.208,78.749,1021
20,100,1,130,0,161.80426,19.18755,142.58,190.79,85.716576,57.392082,0.0,166.41,5.305517,3.7888227,0.0,20.479,45.54146,0.16973421,45.273,45.75,0.63823324,0.03950332,0.581,0.715,2515.1084,256.16742,2266.0,2905.4,2.0541887,0.15766813,1.836,4.07,0.0,0.0,0.0,0.0,9.068498,0.021785801,9.019,9.114,8.988731,0.02132308,8.941,9.033,9.671517,0.011594639,9.639,9.708,50.638237,0.035779115,50.539,50.703,47.836906,0.04533461,47.762,47.93,41.23747,0.03903792,41.164,41.273,27.552633,0.16605578,27.288,27.877,1.7175668,0.0117151765,1.7,1.742,67.63137,3.8655381,54.202,78.634,1022
20,100,1,130,0,161.83418,19.179056,142.87,190.74,85.749214,57.40515,0.0,166.45,5.310267,3.7895594,0.0,20.479,45.552902,0.16575243,45.297,45.793,0.6304667,0.032893497,0.587,0.7,2512.723,256.81952,2262.0,2906.0,2.0600371,0.15642552,1.789,4.055,0.0,0.0,0.0,0.0,9.073379,0.021688815,9.028,9.126,8.993117,0.021536404,8.943,9.045,9.675321,0.011774176,9.646,9.714,50.643326,0.039875712,50.551,50.723,47.795506,0.048823558,47.75,47.926,41.232437,0.03910595,41.156,41.273,27.28417,0.26772213,26.958,27.932,1.7097001,0.01658542,1.689,1.754,67.7762,3.9182098,54.336,79.046,1023
20,100,0,130,1,162.15623,19.120161,143.19,191.08,85.90106,57.52314,0.0,166.92,5.487373,3.9005847,0.0,20.479,45.554066,0.15958865,45.297,45.789,0.63920003,0.031079901,0.602,0.698,2503.9636,254.80724,2256.0,2893.8,2.1151223,0.16412973,1.844,4.242,0.0,0.0,0.0,0.0,9.070613,0.02177274,9.023,9.12,8.990133,0.021512477,8.937,9.039,9.670951,0.012579,9.626,9.71,50.663033,0.04787238,50.551,50.734,47.83464,0.067438744,47.762,48.016,41.1518,0.035435107,41.098,41.191,27.926899,0.26292032,27.631,28.515,1.7437333,0.02036161,1.718,1.8,70.28383,3.9201548,56.853,81.364,1024
20,73,0,130,0,162.68442,19.268919,143.39,191.08,84.72115,58.02596,0.0,166.86,5.380365,3.945018,0.0,20.479,45.527065,0.16345496,45.277,45.738,0.6296333,0.031396903,0.593,0.689,2511.8596,257.17584,2258.0,2895.6,2.1233594,0.173441,1.891,4.391,0.0,0.0,0.0,0.0,9.068198,0.021491865,9.024,9.115,8.988664,0.021160183,8.942,9.04,9.672405,0.012027741,9.639,9.706,50.67707,0.034556936,50.617,50.727,47.833332,0.03811713,47.777,47.922,41.159035,0.03254278,41.102,41.195,27.894934,0.19960234,27.643,28.387,1.7404667,0.014321863,1.716,1.773,70.21616,3.8790274,56.54,80.936,1025
20,73,0,130,0,162.66447,19.26087,143.41,191.06,84.75285,58.023552,0.0,166.86,5.405733,3.9374251,0.0,20.479,45.543335,0.16695794,45.277,45.781,0.64273345,0.035058927,0.595,0.701,2511.794,257.69424,2256.0,2897.4,2.1128125,0.15850739,1.859,4.016,0.0,0.0,0.0,0.0,9.065801,0.022182839,9.014,9.118,8.987047,0.021794673,8.936,9.042,9.666815,0.011736477,9.637,9.7,50.69507,0.041620947,50.621,50.762,47.863342,0.067053564,47.773,48.035,41.153603,0.032845043,41.105,41.191,28.091768,0.28767323,27.746,28.748,1.7458333,0.023279577,1.714,1.803,70.30333,3.9209807,56.866,81.382,1026
20,73,0,130,0,162.66727,19.2628,143.13,191.02,84.73837,58.026684,0.0,166.89,5.418992,3.9525447,0.0,20.479,45.546505,0.16744144,45.277,45.781,0.6369,0.038754217,0.582,0.705,2509.0242,258.61807,2252.0,2895.6,2.1162598,0.15849161,1.898,4.211,0.0,0.0,0.0,0.0,9.064688,0.021455927,9.008,9.115,8.98476,0.021150574,8.932,9.035,9.6692505,0.012201043,9.637,9.702,50.70876,0.044971906,50.633,50.789,47.855076,0.03243555,47.832,47.949,41.148567,0.034968372,41.098,41.184,27.948336,0.20090084,27.743,28.499,1.7447,0.013274406,1.731,1.782,70.459465,3.9824624,56.534,81.483,1027
20,73,0,130,0,162.68645,19.268076,143.33,191.08,84.759186,58.033897,0.0,166.81,5.388257,3.946328,0.0,20.479,45.53857,0.16683912,45.27,45.781,0.6341667,0.03699286,0.592,0.703,2508.7869,255.40201,2254.0,2889.8,2.092348,0.1612452,1.836,4.109,0.0,0.0,0.0,0.0,9.067336,0.021466367,9.02,9.121,8.987398,0.021380581,8.936,9.043,9.673045,0.011581075,9.639,9.713,50.727432,0.052511565,50.629,50.797,47.874836,0.052955408,47.836,48.02,41.189537,0.027520614,41.168,41.27,27.846638,0.28641084,27.387,28.53,1.7405667,0.017749524,1.715,1.791,70.40627,3.9160123,56.614,81.188,1028
20,73,0,130,0,162.68758,19.249458,143.26,191.08,84.73751,58.02927,0.0,166.79,5.3924503,3.936289,0.0,20.479,45.561768,0.17145304,45.297,45.859,0.6305001,0.031962212,0.592,0.701,2508.3018,256.23257,2256.0,2889.6,2.086945,0.16886547,1.859,4.219,0.0,0.0,0.0,0.0,9.066616,0.021886513,9.016,9.121,8.987256,0.021415474,8.936,9.04,9.67185,0.012984655,9.64,9.71,50.737606,0.056728557,50.617,50.809,47.846306,0.034864005,47.781,47.941,41.21504,0.040875707,41.168,41.273,27.527065,0.23130377,27.089,27.984,1.7289666,0.014989955,1.696,1.759,70.34311,3.9322088,56.657,81.298,1029
20,73,0,130,0,162.65343,19.270847,143.28,191.06,84.729034,58.02055,0.0,166.84,5.395807,3.9300673,0.0,20.479,45.59153,0.16159117,45.289,45.859,0.6382,0.038928475,0.593,0.718,2508.7637,257.20584,2256.0,2891.6,2.0945542,0.16653958,1.812,4.078,0.0,0.0,0.0,0.0,9.053828,0.021114875,9.009,9.104,8.974766,0.020949295,8.928,9.019,9.660436,0.01229686,9.631,9.698,50.76037,0.0600711,50.617,50.852,47.89874,0.060539924,47.836,48.031,41.161564,0.031565614,41.105,41.195,27.947567,0.25227955,27.663,28.633,1.7527001,0.019736856,1.73,1.808,70.32583,4.003965,56.395,81.509,1030
20,73,0,130,0,162.6546,19.260235,143.34,191.11,84.740524,58.022575,0.0,166.91,5.419881,3.950641,0.0,20.479,45.54969,0.16466485,45.285,45.789,0.62803334,0.034463007,0.586,0.694,2504.3784,256.179,2252.0,2885.6,2.1121294,0.16330998,1.867,4.148,0.0,0.0,0.0,0.0,9.0597105,0.021753505,9.008,9.117,8.981354,0.021509385,8.93,9.035,9.668078,0.011900717,9.641,9.699,50.741806,0.054579236,50.629,50.809,47.914368,0.05813422,47.848,48.035,41.1879,0.0071901768,41.172,41.207,28.017172,0.17509481,27.795,28.328,1.7523,0.0142902,1.732,1.781,70.34987,3.9551718,56.821,81.565,1031
20,73,0,130,0,162.66522,19.249916,143.33,191.06,84.75327,58.026016,0.0,166.78,5.385269,3.9331493,0.0,20.479,45.567234,0.16114125,45.297,45.793,0.6328333,0.036732435,0.587,0.701,2507.7202,256.82346,2254.0,2892.4,2.106747,0.16293424,1.836,4.047,0.0,0.0,0.0,0.0,9.060131,0.02123695,9.016,9.111,8.982021,0.020853871,8.936,9.03,9.667911,0.013010289,9.632,9.706,50.748062,0.05848191,50.629,50.82,47.856735,0.027563253,47.832,47.937,41.18809,0.008280367,41.168,41.199,27.879202,0.096880004,27.76,28.132,1.7378001,0.010007992,1.728,1.77,70.390396,3.9091036,56.911,81.26,1032
20,73,0,130,0,162.66544,19.257166,143.31,191.04,84.77415,58.016594,0.0,166.79,5.4190326,3.9543314,0.0,20.479,45.586998,0.16439544,45.309,45.801,0.6264333,0.030904891,0.585,0.677,2507.9172,256.5541,2254.0,2889.6,2.097077,0.17192754,1.773,4.312,0.0,0.0,0.0,0.0,9.058064,0.021847537,9.005,9.111,8.979234,0.021638766,8.926,9.029,9.665382,0.012501616,9.637,9.695,50.751133,0.054090444,50.629,50.816,47.880432,0.06696324,47.781,48.02,41.225994,0.043686032,41.156,41.277,27.772701,0.3244179,27.255,28.472,1.7338337,0.023265244,1.692,1.783,70.331024,3.9459667,56.505,81.23,1033
20,73,0,130,0,162.6728,19.273575,143.36,191.09,84.7376,58.02751,0.0,166.78,5.4015574,3.9336407,0.0,20.479,45.58233,0.16558217,45.297,45.793,0.62893337,0.033822022,0.59,0.689,2507.817,257.437,2255.8,2892.4,2.0904365,0.16204357,1.828,4.0,0.0,0.0,0.0,0.0,9.056831,0.021606652,9.008,9.109,8.978266,0.02147552,8.93,9.028,9.665397,0.012071696,9.634,9.699,50.74754,0.058513153,50.629,50.816,47.873833,0.053987894,47.781,48.02,41.229237,0.040421862,41.172,41.277,27.671967,0.31228295,27.343,28.354,1.7306336,0.020140305,1.71,1.781,70.46523,3.9921103,57.004,81.693,1034
20,80,0,130,0,162.49489,19.210695,143.46,191.08,85.239784,57.83144,0.0,166.83,5.46009,3.9941165,0.0,20.479,45.593742,0.1612514,45.312,45.867,0.63793343,0.03264244,0.592,0.697,2504.6702,256.94223,2254.0,2891.4,2.0917408,0.16828665,1.844,4.164,0.0,0.0,0.0,0.0,9.061219,0.021136975,9.013,9.109,8.980081,0.020959627,8.929,9.026,9.665136,0.011943572,9.632,9.693,50.755436,0.058100887,50.633,50.832,47.918568,0.06660862,47.832,48.035,41.169373,0.023595996,41.105,41.191,28.060568,0.23058419,27.797,28.733,1.7576667,0.02124042,1.731,1.808,70.41028,3.964358,56.78,81.519,1035
20,80,0,130,0,162.50757,19.210861,143.25,191.06,85.204056,57.874268,0.0,166.84,5.461513,3.996816,0.0,20.479,45.551533,0.15912725,45.289,45.793,0.6067334,0.0382622,0.558,0.677,2506.1736,255.02365,2255.8,2889.4,2.0912826,0.16741647,1.844,4.164,0.0,0.0,0.0,0.0,9.056156,0.0208855,9.01,9.104,8.975474,0.020948919,8.925,9.024,9.663278,0.011274454,9.633,9.694,50.744667,0.049334615,50.629,50.797,47.8991,0.063811235,47.836,48.031,41.16967,0.020372124,41.09,41.191,27.92923,0.2724107,27.7,28.717,1.7515333,0.020986866,1.73,1.803,70.2451,3.9286697,56.64,81.262,1036
20,80,0,130,0,162.49397,19.200771,143.36,191.04,85.24627,57.832783,0.0,166.71,5.45093,3.9665148,0.0,20.1,45.550335,0.17154352,45.273,45.793,0.63803345,0.040461905,0.593,0.711,2502.7444,256.63272,2250.8,2891.4,2.0903416,0.17103338,1.789,4.258,0.0,0.0,0.0,0.0,9.056458,0.021053804,9.009,9.111,8.97667,0.020845465,8.92,9.026,9.661971,0.012672238,9.627,9.699,50.7494,0.05228143,50.641,50.816,47.8683,0.04611928,47.832,48.02,41.13429,0.036626972,41.074,41.18,28.0974,0.24152449,27.832,28.67,1.7526668,0.017067177,1.732,1.795,70.43824,3.9203503,56.958,81.379,1037
20,80,0,130,0,162.49033,19.202576,143.44,191.06,85.25973,57.825153,0.0,166.91,5.460814,3.9984055,0.0,20.479,45.554302,0.15901531,45.297,45.793,0.63173336,0.03669417,0.565,0.692,2501.5112,256.40305,2252.0,2889.2,2.0940657,0.16842979,1.867,4.344,0.0,0.0,0.0,0.0,9.052254,0.021980617,9.0,9.113,8.9736395,0.021812325,8.921,9.035,9.65809,0.012771125,9.626,9.69,50.740532,0.051135775,50.629,50.809,47.866634,0.06624735,47.777,48.02,41.128494,0.033567768,41.078,41.195,28.103535,0.25257108,27.679,28.654,1.7523999,0.020254388,1.724,1.8,70.46836,3.9829774,56.674,81.605,1038
20,80,0,130,0,162.48462,19.180298,143.44,191.01,85.24333,57.850883,0.0,166.78,5.4596148,3.9866405,0.0,20.254,45.54463,0.16060074,45.277,45.793,0.6266001,0.03363986,0.58,0.679,2501.8774,255.66298,2250.0,2887.4,2.094517,0.16600773,1.836,4.242,0.0,0.0,0.0,0.0,9.054559,0.020738613,9.012,9.1,8.97509,0.020654967,8.93,9.023,9.656032,0.012114949,9.626,9.697,50.73907,0.051759746,50.641,50.816,47.855835,0.05748298,47.766,48.02,41.107796,0.014248798,41.09,41.172,27.920036,0.18095347,27.602,28.527,1.7541001,0.014325611,1.731,1.805,70.47087,3.918083,56.991,81.496,1039
20,80,0,130,0,162.46198,19.219246,143.41,191.03,85.22876,57.81326,0.0,166.92,5.4553213,3.96655,0.0,20.14,45.530727,0.16532637,45.273,45.75,0.63359994,0.034165867,0.589,0.692,2503.4211,255.51408,2250.0,2887.6,2.0862825,0.16813362,1.859,4.234,0.0,0.0,0.0,0.0,9.064063,0.0217717,9.016,9.118,8.984729,0.021504091,8.932,9.042,9.669034,0.012575984,9.637,9.708,50.73094,0.05005072,50.629,50.82,47.829933,0.06761105,47.738,48.016,41.19227,0.03424135,41.152,41.27,27.38747,0.27505234,26.895,28.021,1.7278,0.020884423,1.695,1.782,70.40219,3.889303,56.878,81.177,1040
20,80,0,130,0,162.47409,19.207367,143.28,191.06,85.236046,57.833664,0.0,167.23,5.463311,3.9969873,0.0,20.452,45.551228,0.16776897,45.262,45.781,0.6326333,0.03815973,0.582,0.696,2507.4287,256.1991,2256.0,2895.0,2.087735,0.16224457,1.828,4.078,0.0,0.0,0.0,0.0,9.06222,0.02174603,9.014,9.113,8.982762,0.0209724,8.932,9.032,9.665077,0.01197766,9.624,9.707,50.732864,0.05060949,50.617,50.805,47.862507,0.067076124,47.766,48.016,41.145035,0.037439935,41.09,41.195,27.740734,0.3102217,27.272,28.446,1.7480334,0.021314297,1.721,1.801,70.37153,3.9390833,56.62,81.303,1041
20,80,0,130,0,162.4802,19.20662,143.31,191.04,85.23674,57.83358,0.0,166.84,5.4612327,3.98917,0.0,20.301,45.5327,0.16759346,45.273,45.793,0.6269333,0.037802942,0.576,0.696,2506.7551,255.94562,2256.0,2891.8,2.088998,0.1677496,1.812,4.156,0.0,0.0,0.0,0.0,9.061739,0.021390522,9.014,9.114,8.9814,0.021235535,8.932,9.03,9.666811,0.011104172,9.637,9.695,50.731705,0.05244332,50.633,50.805,47.875603,0.05804063,47.789,48.02,41.22163,0.04090313,41.164,41.285,27.286703,0.3115621,26.809,27.895,1.7330998,0.02422856,1.699,1.784,70.34996,3.946873,56.552,81.182,1042
20,80,0,130,0,162.45766,19.207506,143.39,190.98,85.2553,57.81407,0.0,166.84,5.462764,3.9962447,0.0,20.479,45.559326,0.17126851,45.273,45.793,0.6254,0.034572247,0.58,0.686,2508.4568,256.04745,2256.0,2896.4,2.0905092,0.16900454,1.836,4.211,0.0,0.0,0.0,0.0,9.062886,0.021233827,9.019,9.113,8.982315,0.021064544,8.938,9.033,9.662701,0.011808895,9.624,9.699,50.746967,0.052587878,50.629,50.809,47.859135,0.06504058,47.777,48.035,41.17553,0.008220738,41.156,41.191,27.452766,0.20020857,27.207,28.021,1.7395,0.014734876,1.72,1.783,70.262535,3.953164,56.268,81.107,1043
20,80,0,130,0,162.4671,19.18858,143.31,191.02,85.204865,57.88275,0.0,166.69,5.4618735,3.9932113,0.0,20.479,45.553032,0.15117529,45.301,45.793,0.619,0.03367194,0.576,0.684,2509.5994,255.65556,2258.0,2892.2,2.1011305,0.17383866,1.859,4.281,0.0,0.0,0.0,0.0,9.070714,0.021750748,9.025,9.13,8.98907,0.021314524,8.941,9.05,9.666098,0.012402446,9.633,9.717,50.752304,0.05150531,50.645,50.816,47.862236,0.067161106,47.777,48.023,41.113766,0.026954945,41.086,41.184,27.763798,0.27998683,27.279,28.346,1.7560333,0.020427886,1.715,1.806,70.21897,3.9605055,56.46,81.329,1044
20,90,0,130,0,162.30615,19.153074,143.31,191.06,85.66476,57.67114,0.0,166.81,5.48282,3.9735236,0.0,20.125,45.5351,0.16160442,45.277,45.777,0.6209667,0.033274103,0.576,0.68,2506.9434,255.58942,2258.0,2892.0,2.0799866,0.16697198,1.844,4.125,0.0,0.0,0.0,0.0,9.064204,0.021921618,9.016,9.12,8.984116,0.021531152,8.929,9.038,9.661993,0.011850718,9.632,9.694,50.7416,0.049999125,50.645,50.809,47.835495,0.048650168,47.781,47.941,41.10227,0.008345974,41.09,41.113,27.674334,0.10525342,27.461,27.939,1.7521336,0.010877288,1.735,1.779,70.400635,3.9633288,56.699,81.549,1045
20,90,0,130,0,162.31297,19.161627,143.43,191.12,85.658,57.67083,0.0,166.7,5.4834137,3.9713907,0.0,20.109,45.511623,0.14968649,45.297,45.738,0.6204666,0.03699615,0.568,0.683,2499.2803,255.54967,2249.6,2885.8,2.0744243,0.16977724,1.836,4.258,0.0,0.0,0.0,0.0,9.056162,0.021786932,9.007,9.109,8.975274,0.021827666,8.921,9.028,9.658069,0.0123028895,9.624,9.693,50.714535,0.047456875,50.633,50.797,47.859497,0.057002697,47.773,48.023,41.105797,0.007547167,41.078,41.117,27.912567,0.14063336,27.713,28.359,1.7559334,0.01563956,1.734,1.807,70.5327,3.971585,56.681,81.6,1046
20,90,0,130,0,162.3095,19.156656,143.38,191.01,85.67327,57.65483,0.0,167.02,5.482641,3.9781337,0.0,20.479,45.489834,0.16123915,45.203,45.738,0.6338333,0.036377724,0.594,0.711,2498.1577,255.63298,2248.0,2883.6,2.077817,0.17090261,1.828,4.219,0.0,0.0,0.0,0.0,9.057584,0.022113685,9.01,9.12,8.978046,0.021768432,8.93,9.039,9.661136,0.012212462,9.633,9.698,50.69203,0.037334442,50.621,50.742,47.830738,0.049121246,47.754,47.941,41.114635,0.02082102,41.086,41.191,27.908333,0.19582613,27.479,28.284,1.7478667,0.015596439,1.715,1.783,70.49563,3.9637165,56.591,81.484,1047
20,90,0,130,0,162.30959,19.143847,143.44,191.06,85.65003,57.663563,0.0,166.66,5.4787974,3.973881,0.0,20.479,45.483303,0.15511057,45.207,45.715,0.6284999,0.037328947,0.581,0.698,2498.6675,255.41231,2248.0,2885.4,2.0797837,0.16221236,1.828,4.0,0.0,0.0,0.0,0.0,9.058957,0.021136003,9.012,9.104,8.978133,0.020817703,8.931,9.026,9.660203,0.012404893,9.623,9.695,50.679,0.037632722,50.59,50.734,47.799625,0.03883159,47.75,47.926,41.10826,0.007878046,41.086,41.125,27.850597,0.12296085,27.683,28.316,1.7403,0.009993841,1.729,1.779,70.46777,3.9514596,56.817,81.56,1048
20,90,0,130,0,162.30457,19.157488,143.34,191.0,85.6659,57.664776,0.0,166.91,5.4840393,3.9828792,0.0,20.479,45.506435,0.16044231,45.215,45.734,0.6273,0.0365533,0.581,0.702,2498.876,256.09244,2249.8,2885.6,2.0840495,0.16212949,1.828,4.125,0.0,0.0,0.0,0.0,9.064476,0.021798031,9.017,9.116,8.98342,0.02144637,8.933,9.034,9.664311,0.011547655,9.635,9.698,50.678574,0.038218748,50.617,50.734,47.819874,0.04118491,47.777,47.93,41.11126,0.007818365,41.09,41.133,27.913567,0.13179782,27.777,28.27,1.7458333,0.010847685,1.731,1.777,70.505424,3.9965818,56.635,81.683,1049
20,90,0,130,0,162.3024,19.163303,143.22,191.11,85.673485,57.656235,0.0,166.87,5.4841657,3.9821515,0.0,20.479,45.4833,0.16938911,45.191,45.723,0.6280667,0.037977137,0.576,0.69,2498.2266,255.9919,2247.8,2887.4,2.0938995,0.16986479,1.828,4.234,0.0,0.0,0.0,0.0,9.062563,0.022306193,9.005,9.12,8.981472,0.021871021,8.929,9.035,9.662052,0.012462119,9.627,9.699,50.684734,0.039037034,50.605,50.75,47.79637,0.028992696,47.762,47.859,41.107903,0.008030201,41.086,41.125,27.876335,0.1008423,27.706,28.043,1.7427666,0.008448603,1.73,1.758,70.55601,3.9588044,56.889,81.652,1050
20,90,0,130,0,162.32243,19.154509,143.44,191.11,85.66748,57.65895,0.0,166.81,5.4894605,3.981135,0.0,20.325,45.468998,0.15860112,45.195,45.738,0.6227667,0.041765757,0.575,0.691,2498.4568,255.72414,2247.0,2885.4,2.0980234,0.16839102,1.867,4.297,0.0,0.0,0.0,0.0,9.056528,0.022245454,9.005,9.111,8.9764385,0.022594495,8.925,9.038,9.658691,0.011981355,9.632,9.691,50.666103,0.03892787,50.559,50.723,47.808167,0.042710286,47.762,47.941,41.109463,0.007209704,41.086,41.125,27.783632,0.13284607,27.65,28.268,1.7422335,0.009531295,1.729,1.779,70.595245,3.9672093,56.783,81.611,1051
20,90,0,130,0,162.31528,19.156702,143.44,191.03,85.6667,57.653564,0.0,166.77,5.4855,3.9804165,0.0,20.479,45.461132,0.16859578,45.191,45.723,0.63326657,0.035935067,0.588,0.69,2498.0688,255.79927,2248.0,2893.2,2.0910442,0.16206291,1.836,4.109,0.0,0.0,0.0,0.0,9.060439,0.021374598,9.012,9.11,8.979278,0.02130305,8.93,9.035,9.659124,0.011309931,9.632,9.687,50.651134,0.038192127,50.566,50.715,47.795334,0.045851436,47.754,47.937,41.103165,0.018277377,41.02,41.125,27.784332,0.16334991,27.596,28.332,1.7406331,0.012078863,1.726,1.777,70.60317,3.9518633,57.124,81.674,1052
20,90,0,130,0,162.31204,19.155035,143.11,191.03,85.62736,57.68916,0.0,166.73,5.481035,3.9737067,0.0,20.278,45.448566,0.15260443,45.203,45.711,0.6284667,0.038858484,0.575,0.709,2497.8723,256.32626,2248.0,2885.8,2.0955484,0.17003375,1.734,4.187,0.0,0.0,0.0,0.0,9.061429,0.021416424,9.017,9.12,8.982467,0.021208249,8.934,9.036,9.659454,0.011481921,9.623,9.701,50.64277,0.031292737,50.562,50.699,47.7968,0.032797903,47.75,47.867,41.08764,0.029919567,41.0,41.113,27.758566,0.20542061,27.546,28.284,1.7456,0.012065378,1.733,1.778,70.4391,3.9603164,56.883,81.567,1053
20,90,0,130,0,162.3195,19.148954,143.28,191.06,85.619446,57.71189,0.0,166.84,5.484395,3.9749222,0.0,20.479,45.439396,0.15393293,45.195,45.715,0.6246001,0.03402607,0.582,0.68,2499.7266,256.7737,2246.0,2889.2,2.091273,0.16715084,1.828,4.219,0.0,0.0,0.0,0.0,9.055779,0.021729425,9.009,9.113,8.976104,0.021652702,8.925,9.033,9.656601,0.012011381,9.627,9.691,50.62897,0.03448641,50.539,50.684,47.775696,0.028135387,47.746,47.855,41.087456,0.038671415,41.02,41.117,27.795198,0.23571448,27.579,28.277,1.7402337,0.016059643,1.725,1.778,70.478165,4.001892,56.396,81.566,1054
